id,count
485,86.64
486,128.47
491,97.77
494,108.37
495,238.93
497,210.75
499,165.56
515,110.69
518,213.63
521,180.42
525,162.67
529,242.59
532,145.7
534,110.53
540,113.96
544,307.18
547,162.5
549,44.7
563,33.97
564,139.45
567,118.93
572,103.79
577,131.23
578,267.13
585,344.94
588,146.53
589,117.32
590,106.58
592,16.64
594,216.1
596,13.89
598,347.96
599,141.46
605,38.48
606,134.34
607,242.01
608,217.47
609,66.53
610,286.46
611,181.31
614,134.35
615,209.17
616,256.02
617,127.41
618,236.45
624,113.44
629,134.83
631,89.7
633,100.47
637,23.98
638,105.12
643,77.09
644,127.06
645,33.72
646,201.51
648,183.91
650,37.85
651,200.9
652,262.53
656,96.24
657,19.06
659,67.14
660,199.62
662,101.52
665,387.08
675,324.83
681,165.01
682,206.67
685,19.69
686,229.96
689,25.62
696,138.78
703,147.28
704,96.79
705,108.27
714,236.76
717,107.18
718,14.48
720,91.34
721,257.48
723,233.93
726,194.67
728,139.27
730,199.59
731,24.39
734,351.18
737,70.78
738,18.03
745,181.18
746,26.46
749,224.54
752,26.37
753,183.33
758,255.0
765,15.56
766,241.69
768,85.59
769,187.14
774,136.57
775,111.16
781,61.81
784,328.09
794,19.82
795,271.61
796,84.19
802,154.94
803,219.62
805,32.93
806,296.74
807,99.55
809,14.9
810,166.16
812,203.09
814,114.67
818,246.95
819,123.72
825,74.49
836,112.83
839,118.38
847,258.66
848,178.33
851,115.12
852,135.12
853,34.31
857,149.8
858,44.28
859,214.92
861,21.97
867,97.97
870,193.07
871,210.46
872,232.86
874,375.69
881,209.95
886,133.57
890,64.44
895,169.41
899,90.17
900,268.11
901,240.84
902,259.73
903,35.0
913,252.65
918,192.0
923,119.53
924,35.29
926,23.45
927,18.7
930,219.34
934,32.22
937,114.86
939,138.41
941,95.7
942,375.72
946,280.92
950,98.39
953,84.15
959,100.52
961,28.47
962,98.76
964,82.48
969,197.3
971,150.26
976,37.54
978,258.03
980,246.14
981,148.3
990,364.07
993,18.47
996,19.89
998,319.1
999,189.82
1006,123.92
1008,15.13
1013,34.07
1015,97.94
1016,119.0
1022,300.41
1026,220.24
1028,246.14
1031,52.1
1034,49.37
1037,209.78
1040,66.85
1042,19.6
1046,18.66
1048,95.61
1049,111.92
1050,59.18
1051,210.28
1052,247.96
1055,196.48
1060,154.58
1064,28.84
1066,74.47
1071,98.29
1073,12.51
1089,203.81
1091,89.8
1092,77.58
1093,224.12
1096,314.67
1097,218.99
1098,18.27
1099,37.72
1102,171.28
1107,110.17
1109,39.3
1111,134.44
1112,115.89
1114,312.1
1116,300.83
1117,116.4
1118,76.73
1122,129.54
1124,166.29
1127,119.79
1133,246.1
1134,36.24
1135,135.62
1139,301.64
1143,56.61
1150,116.43
1151,112.61
1153,275.46
1155,27.31
1162,28.47
1163,215.16
1166,22.39
1171,86.0
1172,15.71
1173,257.86
1174,84.52
1177,120.97
1178,152.31
1184,187.57
1185,115.22
1186,116.32
1187,152.59
1188,295.1
1191,138.59
1207,123.99
1213,46.09
1215,130.19
1223,177.31
1227,118.3
1236,63.58
1237,62.62
1238,18.35
1241,31.15
1248,16.89
1250,35.44
1251,163.07
1253,113.49
1255,100.69
1257,184.36
1261,111.89
1262,347.49
1265,125.99
1273,161.0
1277,267.5
1278,112.68
1280,110.65
1284,231.5
1285,328.82
1288,31.91
1295,115.15
1297,367.4
1299,250.53
1304,147.3
1308,41.57
1310,94.57
1311,113.49
1314,105.03
1315,114.57
1318,30.93
1320,323.73
1321,298.66
1322,234.31
1330,113.94
1333,156.96
1334,243.18
1341,140.38
1344,149.92
1351,236.31
1354,104.25
1356,61.79
1363,120.77
1365,203.59
1369,132.13
1373,113.48
1375,113.81
1377,89.84
1379,139.8
1380,282.6
1381,95.4
1384,182.49
1390,195.99
1393,243.1
1395,57.65
1399,326.82
1400,91.74
1401,154.61
1404,179.23
1408,13.76
1409,29.61
1413,233.85
1416,283.84
1418,101.75
1423,104.82
1424,27.17
1425,16.69
1433,282.8
1434,143.11
1436,337.16
1442,254.2
1444,85.39
1445,93.06
1452,229.52
1455,163.27
1462,75.22
1467,70.59
1472,42.87
1475,193.53
1493,114.97
1501,225.92
1503,296.22
1504,211.29
1505,14.45
1511,235.78
1512,56.81
1513,80.8
1514,39.27
1528,251.14
1533,248.61
1534,29.29
1536,150.12
1537,79.63
1539,239.97
1550,210.61
1552,207.28
1554,195.14
1555,362.74
1556,96.57
1559,34.55
1563,263.6
1566,144.34
1567,146.41
1568,29.95
1571,225.83
1572,16.11
1574,56.57
1577,17.64
1583,76.96
1585,29.38
1586,186.97
1587,201.47
1596,156.56
1602,32.79
1604,89.1
1605,34.64
1610,312.32
1611,95.86
1616,34.26
1617,99.24
1618,16.68
1622,44.53
1623,32.87
1628,312.11
1631,16.94
1632,198.14
1633,247.32
1634,320.1
1636,220.29
1637,104.78
1643,120.88
1644,102.89
1646,105.6
1648,210.99
1651,31.34
1656,19.71
1658,149.36
1659,16.55
1665,181.19
1666,142.6
1670,38.52
1674,153.35
1679,206.31
1680,219.04
1683,334.56
1686,27.62
1691,97.57
1693,36.09
1696,39.69
1697,98.08
1703,108.46
1706,27.32
1709,173.46
1710,88.28
1712,206.46
1713,122.3
1718,347.03
1719,176.29
1722,298.02
1723,129.3
1724,285.03
1728,52.2
1730,35.92
1732,26.84
1737,39.67
1745,87.16
1747,14.45
1748,12.26
1755,102.58
1759,17.3
1761,276.86
1764,219.04
1765,152.16
1766,86.67
1768,98.99
1770,29.91
1771,134.64
1774,96.88
1785,136.03
1788,192.87
1792,15.07
1794,222.72
1797,119.56
1798,13.01
1799,268.5
1802,105.05
1806,32.64
1808,85.65
1810,244.56
1818,110.99
1819,378.97
1820,292.45
1822,214.44
1826,227.11
1827,200.73
1835,17.8
1841,116.03
1842,141.16
1843,17.34
1846,45.0
1849,87.54
1850,208.75
1851,194.07
1857,59.44
1858,177.4
1860,95.9
1861,251.45
1864,114.55
1869,324.78
1871,61.78
1872,30.78
1875,16.85
1878,233.19
1879,233.14
1885,92.6
1888,104.07
1889,31.8
1890,93.67
1896,153.0
1897,174.4
1898,108.38
1900,104.09
1905,35.79
1908,114.96
1909,100.92
1913,68.73
1918,105.54
1922,330.4
1923,134.86
1925,255.94
1926,139.62
1927,302.13
1930,197.25
1935,79.0
1939,120.19
1942,93.8
1943,315.47
1948,251.68
1949,256.88
1951,108.11
1953,118.0
1959,127.71
1963,17.77
1967,125.3
1973,266.64
1975,27.46
1976,90.36
1990,116.32
1993,122.0
1997,182.52
1999,129.61
2001,309.15
2004,86.08
2010,99.6
2013,133.47
2017,301.49
2021,117.29
2023,147.73
2026,140.82
2037,31.91
2039,192.45
2041,17.22
2046,31.56
2050,17.84
2060,226.79
2067,100.31
2069,148.38
2072,269.22
2074,137.48
2079,124.86
2083,26.04
2085,193.18
2087,16.23
2093,139.19
2094,28.62
2097,33.34
2103,98.58
2104,51.02
2107,195.24
2108,17.91
2110,98.1
2115,198.74
2117,34.02
2125,314.9
2127,285.69
2133,14.45
2134,378.12
2135,118.66
2141,270.08
2143,34.64
2145,88.14
2146,29.86
2147,274.51
2148,60.12
2149,75.23
2165,121.71
2166,149.81
2177,214.75
