id,count
648,183.54
650,39.08
651,205.92
652,258.69
656,109.92
657,19.51
659,56.84
660,201.72
662,101.58
665,382.52
675,331.2
681,153.4
682,201.13
685,19.08
686,205.29
689,25.96
696,141.04
703,143.87
704,99.42
705,119.57
714,233.78
717,104.14
718,15.43
720,88.14
721,268.15
723,237.72
726,204.33
728,145.77
730,201.0
731,26.64
734,336.66
737,73.42
738,17.45
745,179.27
746,27.15
749,227.81
752,27.83
753,199.77
758,242.68
765,15.32
766,256.97
768,85.54
769,186.68
774,134.13
775,105.22
781,52.13
784,331.77
794,19.45
795,263.83
796,88.35
802,151.09
803,226.38
805,32.51
806,294.38
807,103.29
809,14.63
810,168.47
812,196.21
814,116.87
818,256.5
819,135.06
825,70.25
836,123.95
839,120.39
847,257.59
848,183.51
851,115.69
852,134.06
853,33.29
857,136.39
858,41.66
859,220.61
861,21.82
867,97.31
870,210.96
871,212.73
872,221.18
874,377.12
881,198.11
886,134.04
890,57.26
895,163.5
899,95.13
900,266.53
901,249.85
902,259.63
903,41.97
913,256.67
918,174.45
923,128.54
924,32.69
926,24.7
927,17.91
930,225.62
934,29.39
937,132.06
939,123.41
941,94.52
942,377.35
946,277.52
950,96.49
953,79.91
959,99.29
961,30.14
962,93.54
964,73.94
969,186.8
971,150.76
976,41.76
978,240.74
980,245.96
981,159.12
990,365.72
993,20.23
996,20.99
998,334.07
999,182.39
1006,122.44
1008,15.58
1013,32.92
1015,99.74
1016,121.56
1022,295.15
1026,230.29
1028,244.94
1031,47.42
1034,47.22
1037,201.65
1040,64.08
1042,19.68
1046,18.75
1048,102.81
1049,108.93
1050,63.58
1051,200.57
1052,245.16
1055,190.83
1060,157.86
1064,29.85
1066,68.76
1071,100.86
1073,13.61
1089,198.85
1091,90.05
1092,67.8
1093,223.7
1096,314.83
1097,225.9
1098,18.34
1099,39.65
1102,176.26
1107,102.31
1109,41.39
1111,129.54
1112,115.34
1114,321.52
1116,298.61
1117,123.91
1118,63.13
1122,135.78
1124,155.57
1127,123.6
1133,250.3
1134,33.64
1135,148.14
1139,301.18
1143,49.09
1150,119.58
1151,110.37
1153,264.35
1155,25.64
1162,28.61
1163,217.86
1166,21.38
1171,86.38
1172,15.39
1173,253.12
1174,78.88
1177,119.82
1178,147.34
1184,193.48
1185,115.53
1186,120.41
1187,168.59
1188,290.05
1191,131.63
1207,123.11
1213,45.34
1215,130.28
1223,170.87
1227,117.89
1236,55.32
1237,56.08
1238,16.55
1241,29.65
1248,15.67
1250,36.03
1251,170.18
1253,117.07
1255,101.95
1257,188.92
1261,115.37
1262,337.71
1265,136.53
1273,165.12
1277,264.41
1278,112.4
1280,118.56
1284,234.04
1285,335.77
1288,37.91
1295,115.88
1297,354.28
1299,252.92
1304,152.04
1308,38.93
1310,96.58
1311,117.16
1314,97.99
1315,110.31
1318,27.3
1320,339.96
1321,296.02
1322,227.14
1330,113.97
1333,153.75
1334,237.34
1341,142.61
1344,139.73
1351,248.79
1354,101.53
1356,57.15
1363,119.58
1365,202.57
1369,117.58
1373,117.81
1375,118.21
1377,93.56
1379,138.51
1380,272.62
1381,98.3
1384,177.29
1390,182.52
1393,237.72
1395,50.57
1399,319.08
1400,88.95
1401,146.57
1404,167.27
1408,12.97
1409,25.67
1413,240.14
1416,289.87
1418,106.44
1423,98.98
1424,27.92
1425,15.61
1433,264.34
1434,139.33
1436,333.75
1442,255.5
1444,85.14
1445,121.43
1452,215.74
1455,160.38
1462,74.54
1467,63.44
1472,43.63
1475,185.65
1493,114.27
1501,229.1
1503,309.32
1504,226.43
1505,14.9
1511,215.98
1512,48.42
1513,80.45
1514,41.32
1528,248.24
1533,246.64
1534,30.95
1536,152.56
1537,76.47
1539,230.16
1550,221.71
1552,209.0
1554,204.21
1555,368.0
1556,96.77
1559,33.99
1563,264.65
1566,133.97
1567,144.12
1568,28.48
1571,234.06
1572,17.25
1574,47.13
1577,17.24
1583,87.31
1585,29.51
1586,206.65
1587,192.64
1596,158.15
1602,33.31
1604,83.71
1605,32.79
1610,318.5
1611,96.88
1616,36.62
1617,101.56
1618,15.81
1622,44.04
1623,31.87
1628,321.16
1631,17.81
1632,182.32
1633,254.29
1634,318.16
1636,225.43
1637,103.98
1643,117.05
1644,105.26
1646,96.27
1648,209.95
1651,31.74
1656,18.19
1658,139.23
1659,16.11
1665,189.88
1666,139.46
1670,41.58
1674,146.7
1679,200.42
1680,233.93
1683,333.7
1686,27.86
1691,98.55
1693,33.79
1696,41.58
1697,100.24
1703,104.64
1706,28.24
1709,171.86
1710,89.62
1712,192.68
1713,128.6
1718,344.73
1719,163.77
1722,291.28
1723,126.53
1724,281.73
1728,59.19
1730,35.67
1732,26.7
1737,39.49
1745,87.96
1747,13.93
1748,11.83
1755,99.8
1759,16.79
1761,275.18
1764,214.01
1765,146.95
1766,88.04
1768,100.78
1770,30.01
1771,142.97
1774,92.28
1785,129.97
1788,197.07
1792,15.24
1794,236.84
1797,124.6
1798,12.84
1799,279.73
1802,103.95
1806,32.47
1808,87.77
1810,242.01
1818,104.99
1819,388.02
1820,280.58
1822,220.33
1826,230.43
1827,183.08
1835,16.14
1841,115.84
1842,146.28
1843,15.55
1846,43.8
1849,87.51
1850,203.37
1851,200.61
1857,51.66
1858,168.71
1860,97.68
1861,250.05
1864,114.95
1869,332.51
1871,65.17
1872,31.63
1875,17.55
1878,242.33
1879,232.1
1885,93.27
1888,106.72
1889,30.74
1890,92.77
1896,133.77
1897,180.65
1898,102.93
1900,105.3
1905,40.0
1908,118.29
1909,101.42
1913,71.28
1918,112.42
1922,340.13
1923,133.81
1925,254.17
1926,122.5
1927,311.1
1930,212.29
1935,68.88
1939,119.17
1942,95.63
1943,325.98
1948,265.4
1949,259.72
1951,105.97
1953,115.73
1959,128.26
1963,17.4
1967,127.78
1973,269.45
1975,27.89
1976,86.57
1990,111.9
1993,121.33
1997,185.16
1999,129.79
2001,324.07
2004,86.74
2010,97.98
2013,137.38
2017,301.26
2021,125.05
2023,147.88
2026,131.61
2037,32.61
2039,195.77
2041,18.37
2046,28.94
2050,17.77
2060,246.18
2067,105.68
2069,139.41
2072,257.99
2074,148.84
2079,107.04
2083,28.55
2085,196.45
2087,16.41
2093,133.55
2094,29.3
2097,36.21
2103,94.56
2104,50.31
2107,193.85
2108,19.47
2110,96.86
2115,186.85
2117,31.72
2125,320.92
2127,280.46
2133,15.13
2134,380.58
2135,118.5
2141,280.98
2143,31.14
2145,87.0
2146,29.68
2147,282.16
2148,54.39
2149,76.57
2165,127.1
2166,160.03
2177,216.44
